Currency,Date,Open,High,Low,Close,OHLCVolatility
HUF,2024-05-02,71.6703,71.287,70.8519,73.2204,0.1043
HUF,2024-05-03,69.9179,70.3232,70.3115,69.4253,0.2051
HUF,2024-05-06,71.5691,72.7592,71.2837,70.9582,0.1526
HUF,2024-05-07,70.6809,70.8126,70.4928,69.7491,0.1641
HUF,2024-05-08,69.4228,69.2644,69.2822,67.1632,0.1884
HUF,2024-05-09,68.7783,69.3131,69.2247,68.3734,0.176
HUF,2024-05-10,73.0296,73.2878,73.8209,73.9833,0.1384
HUF,2024-05-13,70.9014,71.3803,71.8141,70.9079,0.1295
HUF,2024-05-14,72.0533,72.6169,72.6668,73.3159,0.1725
HUF,2024-05-15,69.2842,69.5121,68.5668,68.0702,0.2189
HUF,2024-05-16,69.3188,69.1232,69.5903,70.6958,0.1254
HUF,2024-05-17,69.6686,70.0912,69.1381,70.3362,0.1364
HUF,2024-05-20,71.086,70.9609,70.0486,72.2302,0.2041
HUF,2024-05-21,71.6256,72.0854,72.0478,72.2589,0.1557
HUF,2024-05-22,72.0948,72.6985,71.6196,70.4106,0.1455
HUF,2024-05-23,70.2736,70.5998,70.2813,69.9976,0.173
HUF,2024-05-24,70.3993,70.6601,70.959,69.5669,0.1828
HUF,2024-05-27,69.6013,70.4241,68.9141,69.333,0.2999
HUF,2024-05-28,72.0746,71.7999,71.5015,72.1404,0.1112
HUF,2024-05-29,69.7616,70.459,69.8605,69.6597,0.1039
HUF,2024-05-30,70.0833,70.2198,69.6892,67.4949,0.1508
HUF,2024-05-31,70.0853,70.9865,68.414,69.7261,0.0639
HUF,2024-06-03,70.9483,71.0456,69.7627,72.6149,0.1933
HUF,2024-06-04,70.2448,70.7836,69.9123,70.4861,0.0721
HUF,2024-06-05,71.8933,72.1472,71.7437,71.2931,0.1103
HUF,2024-06-06,71.1487,70.4741,70.554,70.0946,0.0471
HUF,2024-06-07,72.6534,72.4243,72.8144,73.7879,0.2427
HUF,2024-06-10,69.2985,69.0204,69.5398,70.2333,0.232
HUF,2024-06-11,69.7512,70.6586,69.9057,70.0873,0.0864
HUF,2024-06-12,70.7095,70.854,70.6671,71.0945,0.0996
HUF,2024-06-13,69.9477,70.3667,69.0767,69.9249,0.1752
HUF,2024-06-14,71.5895,72.2048,71.8663,70.8125,0.1155
HUF,2024-06-17,72.7601,73.2142,72.3284,73.1263,0.084
HUF,2024-06-18,72.7697,73.2092,72.2081,71.0041,0.189
HUF,2024-06-19,70.4752,70.0139,70.7521,69.2104,0.0859
HUF,2024-06-20,70.892,70.8986,70.525,72.568,0.1435
HUF,2024-06-21,68.5866,68.6656,67.7899,68.5006,0.2265
HUF,2024-06-24,71.2844,70.5653,71.0296,71.5814,0.204
HUF,2024-06-25,72.6511,73.305,72.2309,73.3273,0.1416
HUF,2024-06-26,69.3686,69.5893,68.9859,68.1649,0.2163
HUF,2024-06-27,71.8369,71.351,70.954,71.5286,0.1111
HUF,2024-06-28,71.9107,72.0852,70.7611,71.0578,0.0634
HUF,2024-07-01,70.551,71.1456,70.8146,69.2209,0.1614
HUF,2024-07-02,69.3678,69.7211,69.3381,69.8622,0.0808
HUF,2024-07-03,72.1296,72.2381,71.5479,73.0895,0.0921
HUF,2024-07-04,71.7137,71.2012,72.1988,73.6777,0.2056
HUF,2024-07-05,72.9051,72.92,72.6539,73.4325,0.1494
HUF,2024-07-08,70.0853,69.8373,69.7784,69.0185,0.0953
HUF,2024-07-09,71.225,71.3775,70.5564,70.8001,0.1209
HUF,2024-07-10,71.255,71.049,71.3841,70.6366,0.1395
HUF,2024-07-11,72.6039,72.1155,71.7561,73.3417,0.2283
HUF,2024-07-12,73.9681,74.8839,73.3053,72.6556,0.0907
HUF,2024-07-15,71.1916,70.5426,70.6839,69.0567,0.2076
HUF,2024-07-16,70.5098,70.7731,70.6839,68.6112,0.2117
HUF,2024-07-17,72.1672,72.1914,71.6362,71.7763,0.1644
HUF,2024-07-18,71.5906,72.0681,70.7201,72.1095,0.1514
HUF,2024-07-19,70.07,70.0308,69.465,68.5682,0.2053
HUF,2024-07-22,70.5503,70.341,70.8997,71.2247,0.1493
HUF,2024-07-23,72.4202,71.9887,72.5093,72.328,0.1124
HUF,2024-07-24,70.8376,71.1973,70.3953,72.3437,0.0848
HUF,2024-07-25,71.1692,71.0457,70.7542,71.6006,0.1007
HUF,2024-07-26,69.9303,70.3861,69.7186,69.7107,0.1829
HUF,2024-07-29,71.5632,71.4984,71.7892,70.3013,0.1517
HUF,2024-07-30,69.4083,69.658,68.5999,69.0548,0.1232
HUF,2024-07-31,72.8293,73.7842,73.0116,72.9683,0.1664
HUF,2024-08-01,71.0351,72.1425,70.7915,71.2724,0.1844
HUF,2024-08-02,72.0214,72.6898,71.5523,70.4627,0.1256
HUF,2024-08-05,71.6509,71.9761,71.0378,73.538,0.0912
HUF,2024-08-06,71.9694,72.0042,71.3017,71.9281,0.2564
HUF,2024-08-07,70.9615,70.8413,70.5516,71.2855,0.2069
HUF,2024-08-08,71.2795,72.717,71.1352,71.1799,0.1198
HUF,2024-08-09,70.9171,71.2327,70.5765,70.9843,0.1195
HUF,2024-08-12,69.9498,69.9622,69.179,71.3066,0.1462
HUF,2024-08-13,69.8899,70.0493,68.644,70.8888,0.1775
HUF,2024-08-14,71.7941,72.7644,72.1706,71.4021,0.1236
HUF,2024-08-15,71.4186,71.6986,70.8404,70.9117,0.2186
HUF,2024-08-16,70.7621,71.3094,69.9644,71.8773,0.168
HUF,2024-08-19,71.6508,72.7216,71.194,70.9212,0.1792
HUF,2024-08-20,70.7942,69.8202,70.3632,70.9108,0.2078
HUF,2024-08-21,70.0814,69.5285,69.797,70.4615,0.1547
HUF,2024-08-22,70.8522,70.5178,70.7216,70.5038,0.2036
HUF,2024-08-23,71.2108,71.2718,70.1488,70.9419,0.1779
HUF,2024-08-26,70.6645,71.6801,70.4211,70.781,0.143
HUF,2024-08-27,71.028,71.8277,70.405,71.056,0.2351
HUF,2024-08-28,71.7044,71.6854,72.1946,71.2894,0.1707
HUF,2024-08-29,71.4287,72.3082,71.7759,70.9895,0.0911
HUF,2024-08-30,69.4927,69.3788,69.1094,70.2641,0.1026
HUF,2024-09-02,70.0222,69.3323,69.715,69.29,0.2332
HUF,2024-09-03,71.2413,71.3555,71.3618,69.7466,0.0816
HUF,2024-09-04,70.2093,70.0599,70.5089,70.5864,0.1757
HUF,2024-09-05,70.3728,71.5404,71.0462,70.431,0.1391
HUF,2024-09-06,70.2808,70.1319,70.0842,70.0552,0.1304
HUF,2024-09-09,69.5327,68.9237,69.477,69.1306,0.1401
HUF,2024-09-10,70.7228,70.6616,70.629,69.8693,0.2262
HUF,2024-09-11,70.0317,70.0462,70.1936,69.2911,0.1512
HUF,2024-09-12,70.7292,70.6995,70.671,70.0094,0.1701
HUF,2024-09-13,72.8867,72.6492,72.4897,72.9316,0.1834
HUF,2024-09-16,71.5283,71.831,71.3482,71.0938,0.1118
HUF,2024-09-17,70.7346,70.2923,70.8315,71.8415,0.1549
HUF,2024-09-18,71.7241,72.6589,71.6126,71.9314,0.1349
HUF,2024-09-19,70.0189,69.7424,69.3973,70.2275,0.2423
HUF,2024-09-20,71.8035,71.6379,71.1833,71.4984,0.2108
HUF,2024-09-23,70.3451,70.0189,70.543,69.6005,0.108
HUF,2024-09-24,70.2589,70.8872,69.1608,68.9287,0.2132
HUF,2024-09-25,70.3538,70.7277,70.9808,70.8778,0.0497
HUF,2024-09-26,71.1454,71.474,70.8499,70.4105,0.1775
HUF,2024-09-27,71.2225,71.3176,70.6866,71.1269,0.1764
HUF,2024-09-30,70.7056,71.0139,70.2182,70.3077,0.0883
HUF,2024-10-01,71.1075,71.9022,70.758,71.4257,0.1479
HUF,2024-10-02,71.5706,71.6776,71.5975,72.6759,0.1235
HUF,2024-10-03,71.7209,72.4739,71.2375,70.4717,0.1514
HUF,2024-10-04,70.6295,70.5815,70.3581,71.3987,0.1271
HUF,2024-10-07,70.6601,70.7395,69.8781,70.403,0.0883
HUF,2024-10-08,69.258,69.6394,69.4384,69.9267,0.0834
HUF,2024-10-09,70.2925,69.8273,69.8752,70.9414,0.1669
HUF,2024-10-10,69.7455,69.5726,69.4284,68.0578,0.1379
HUF,2024-10-11,72.3484,72.4584,72.8926,71.741,0.1185
HUF,2024-10-14,72.9718,74.0046,72.4063,72.6287,0.21
CZK,2024-01-01,118.5056,119.2439,117.8416,118.3543,0.207
CZK,2024-01-02,119.1919,118.7593,118.5029,119.1066,0.1801
CZK,2024-01-03,121.46,121.2988,121.3317,123.0296,0.1834
CZK,2024-01-04,118.9393,118.6618,119.0033,118.2009,0.1619
CZK,2024-01-05,119.7175,120.0571,119.9379,119.6467,0.0472
CZK,2024-01-08,119.7841,120.5718,120.2965,120.2675,0.1194
CZK,2024-01-09,120.4416,120.7209,120.0392,120.5064,0.2164
CZK,2024-01-10,119.9865,119.8338,119.7371,119.6176,0.1581
CZK,2024-01-11,119.2193,119.0809,118.9197,119.2751,0.2032
CZK,2024-01-12,119.2241,118.4337,119.2061,117.5977,0.1708
CZK,2024-01-15,117.9652,117.671,117.9463,119.5091,0.0964
CZK,2024-01-16,119.6515,120.1415,118.7094,120.4293,0.2047
CZK,2024-01-17,120.5034,120.0988,120.1235,121.352,0.1022
CZK,2024-01-18,119.0593,118.8577,118.473,118.99,0.134
CZK,2024-01-19,118.3574,118.5237,118.4412,118.6007,0.0929
CZK,2024-01-22,119.817,119.7975,120.2416,118.4897,0.0911
CZK,2024-01-23,119.4327,119.6932,119.0978,119.7402,0.1121
CZK,2024-01-24,120.6975,120.6764,120.2724,120.5333,0.1688
CZK,2024-01-25,119.4247,119.8216,119.2284,120.2386,0.1091
CZK,2024-01-26,117.8692,117.5825,117.1347,117.7146,0.1546
CZK,2024-01-29,118.5854,118.8182,118.8968,117.7097,0.1299
CZK,2024-01-30,120.0842,120.5601,119.5946,118.4961,0.1497
CZK,2024-01-31,119.4423,118.8762,119.2343,119.1919,0.1756
CZK,2024-02-01,119.7203,119.6457,119.0574,117.4991,0.1468
CZK,2024-02-02,117.8758,117.6197,117.4134,116.6016,0.0788
CZK,2024-02-05,122.021,121.5414,120.9958,121.8488,0.1238
CZK,2024-02-06,120.2059,121.0742,120.5789,119.6956,0.1923
CZK,2024-02-07,119.9271,120.678,119.4695,121.7353,0.1589
CZK,2024-02-08,119.8609,120.2217,119.7321,120.709,0.1619
CZK,2024-02-09,120.4273,121.0995,120.013,120.929,0.0995
CZK,2024-02-12,119.0887,119.7104,118.1769,117.1483,0.1216
CZK,2024-02-13,119.6627,119.4231,119.874,120.1376,0.2291
CZK,2024-02-14,117.6073,117.722,117.1756,118.3875,0.166
CZK,2024-02-15,121.4005,121.6149,120.5445,120.7541,0.1529
CZK,2024-02-16,118.4264,119.0768,118.2866,118.7842,0.1343
CZK,2024-02-19,120.2255,120.6242,120.5228,119.2887,0.1486
CZK,2024-02-20,120.2986,121.4301,119.9472,121.3062,0.0694
CZK,2024-02-21,121.652,122.1549,121.4768,121.4873,0.0946
CZK,2024-02-22,118.8178,119.973,119.1123,117.8095,0.1149
CZK,2024-02-23,118.4409,118.6485,117.6964,117.8304,0.0813
CZK,2024-02-26,119.9309,120.103,119.2296,119.4764,0.137
CZK,2024-02-27,119.4895,119.734,119.4858,118.9349,0.0575
CZK,2024-02-28,119.0737,119.6313,118.4486,118.6026,0.215
CZK,2024-02-29,119.6104,119.1414,120.2366,120.8286,0.1313
CZK,2024-03-01,118.425,117.4954,118.4229,118.8298,0.1151
CZK,2024-03-04,118.5858,118.5111,117.7642,117.1928,0.1179
CZK,2024-03-05,120.8498,121.2969,120.5603,120.2014,0.1515
CZK,2024-03-06,119.1012,118.8716,119.4413,119.8853,0.147
CZK,2024-03-07,119.9536,120.2294,119.5331,119.6989,0.1259
CZK,2024-03-08,118.8238,118.3168,119.1848,118.4584,0.0698
CZK,2024-03-11,118.2568,118.9779,117.9447,117.805,0.2636
CZK,2024-03-12,117.9908,118.6786,117.8466,118.7759,0.1554
CZK,2024-03-13,117.7668,118.0146,117.3991,115.5748,0.2472
CZK,2024-03-14,119.9503,120.4863,120.333,120.6409,0.2045
CZK,2024-03-15,119.8926,120.088,120.1394,119.6764,0.1244
CZK,2024-03-18,120.2111,119.9861,119.7287,119.3721,0.1369
CZK,2024-03-19,120.2551,120.1032,119.7299,120.8081,0.1365
CZK,2024-03-20,120.8009,121.0397,120.0497,122.5943,0.1379
CZK,2024-03-21,120.284,120.1652,120.6004,120.0886,0.0819
CZK,2024-03-22,118.7015,119.1972,118.7583,119.412,0.165
CZK,2024-03-25,121.4902,121.9524,120.7331,121.8921,0.1656
CZK,2024-03-26,120.8038,121.3382,120.4988,121.0095,0.1769
CZK,2024-03-27,118.9677,118.8108,118.055,120.8321,0.1036
CZK,2024-03-28,118.9701,119.7413,118.5033,119.6465,0.1948
CZK,2024-03-29,119.3983,119.7633,119.0722,118.5399,0.1658
CZK,2024-04-01,120.8768,120.9097,120.6005,121.0835,0.1358
CZK,2024-04-02,120.316,120.1759,119.4497,120.9422,0.1032
CZK,2024-04-03,121.3371,121.6211,121.4986,122.4416,0.1747
CZK,2024-04-04,117.8671,117.8043,117.5276,115.7075,0.1543
CZK,2024-04-05,119.7971,119.4053,119.4617,119.8045,0.0904
CZK,2024-04-08,120.5586,121.1776,120.5035,120.3601,0.1863
CZK,2024-04-09,119.4384,118.673,118.9949,118.6252,0.1305
CZK,2024-04-10,121.0969,121.23,120.8961,121.6066,0.1753
CZK,2024-04-11,118.7199,118.8897,118.5018,118.9919,0.1645
CZK,2024-04-12,122.2265,121.8386,121.5365,123.4099,0.1746
CZK,2024-04-15,118.9888,120.0211,119.8848,118.3055,0.2086
CZK,2024-04-16,119.269,120.2672,119.8249,118.1569,0.1234
CZK,2024-04-17,120.0565,120.1455,120.1017,121.4769,0.2257
CZK,2024-04-18,119.2247,118.5698,120.1034,119.464,0.1828
CZK,2024-04-19,119.7021,119.8666,119.9043,120.3571,0.2339
CZK,2024-04-22,117.4222,117.5834,117.7074,115.9317,0.0935
CZK,2024-04-23,120.0187,120.4212,119.0886,120.0275,0.0621
CZK,2024-04-24,119.4009,118.9077,119.8043,119.9815,0.1597
CZK,2024-04-25,120.2266,120.2479,119.6314,119.8132,0.2058
CZK,2024-04-26,119.9837,120.0802,119.6777,119.9659,0.2298
CZK,2024-04-29,119.8845,120.0837,119.8038,120.7277,0.1854
CZK,2024-04-30,119.3652,118.9874,119.6162,119.1811,0.2174
CZK,2024-05-01,119.3889,119.2918,120.0693,120.9024,0.1785
CZK,2024-05-02,120.4351,121.1159,120.3174,120.5197,0.2244
CZK,2024-05-03,119.8187,120.3124,119.1834,120.4616,0.1436
CZK,2024-05-06,119.6052,120.194,119.0172,120.7734,0.1776
CZK,2024-05-07,120.2357,120.2126,120.3263,121.0163,0.1213
CZK,2024-05-08,119.6184,120.5079,118.8081,119.9202,0.1352
CZK,2024-05-09,119.5157,120.1495,119.3339,118.9574,0.2108
CZK,2024-05-10,119.8207,119.732,119.3812,120.7919,0.0996
CZK,2024-05-13,119.4386,119.5153,119.0125,120.0706,0.1224
CZK,2024-05-14,118.1463,118.8622,118.5063,118.4175,0.1434
CZK,2024-05-15,119.8015,120.8271,118.0824,118.1681,0.1992
CZK,2024-05-16,119.4828,120.2068,118.8042,120.8926,0.1642
CZK,2024-05-17,118.7495,119.4133,118.4905,118.5157,0.1262
CZK,2024-05-20,120.6454,121.6471,121.0431,121.2674,0.1314
CZK,2024-05-21,118.1718,118.4457,118.3884,116.594,0.1109
CZK,2024-05-22,118.6113,118.488,119.0742,118.2162,0.1143
CZK,2024-05-23,120.0147,120.5115,119.6846,119.7792,0.1369
CZK,2024-05-24,118.802,118.5955,118.2502,117.0423,0.146
CZK,2024-05-27,119.3155,119.8151,119.8281,119.328,0.1671
CZK,2024-05-28,117.7343,117.3972,117.5802,118.2485,0.1591
CZK,2024-05-29,120.1995,119.8598,120.7939,120.284,0.0885
CZK,2024-05-30,118.7738,119.4399,118.4792,118.2056,0.1151
CZK,2024-05-31,120.26,120.566,120.6673,118.3122,0.2441
CZK,2024-06-03,118.4166,118.8804,117.4612,118.5642,0.12
CZK,2024-06-04,118.213,117.693,117.8247,119.664,0.1302
CZK,2024-06-05,119.0834,119.6321,119.2263,119.3578,0.1521
CZK,2024-06-06,119.2296,119.4218,118.148,119.8341,0.2046
CZK,2024-06-07,118.7204,119.4683,118.2009,117.2208,0.177
CZK,2024-06-10,119.1258,118.5529,118.8609,119.6648,0.1576
CZK,2024-06-11,119.5299,119.5646,118.0966,118.3474,0.1936
CZK,2024-06-12,119.6545,119.4273,119.4787,118.2616,0.1202
CZK,2024-06-13,119.5921,119.0166,119.1389,118.6284,0.0774
CZK,2024-06-14,118.5587,119.8466,119.3477,118.9948,0.1124
CZK,2024-06-17,119.2889,119.7909,118.8115,118.6082,0.0821
CZK,2024-06-18,120.2612,120.7374,120.2037,120.7032,0.1277
CZK,2024-06-19,118.812,119.014,118.3525,119.1213,0.1755
CZK,2024-06-20,118.8785,119.8694,118.8497,118.7596,0.0841
CZK,2024-06-21,119.4452,119.9113,118.864,121.0072,0.176
CZK,2024-06-24,119.916,119.8928,120.0469,120.8862,0.1976
CZK,2024-06-25,118.5621,119.1236,118.0369,117.4483,0.177
CZK,2024-06-26,118.5895,117.5749,118.4696,118.8473,0.1442
CZK,2024-06-27,122.5062,122.8956,122.2326,122.9358,0.1279
CZK,2024-06-28,120.5686,120.9491,120.211,119.9444,0.0718
CZK,2024-07-01,119.1377,119.479,119.16,119.4294,0.1384
CZK,2024-07-02,120.0697,119.7812,119.7732,119.4287,0.0731
CZK,2024-07-03,119.4739,120.4421,120.0032,119.5933,0.1899
CZK,2024-07-04,121.9391,121.8926,122.0551,120.7724,0.207
CZK,2024-07-05,118.7717,118.7864,119.4961,119.6556,0.2079
CZK,2024-07-08,120.4848,119.8822,119.9813,118.8122,0.1529
CZK,2024-07-09,119.8442,120.1992,119.3768,119.8361,0.0519
CZK,2024-07-10,120.1742,120.423,120.4255,118.6048,0.227
CZK,2024-07-11,120.8704,121.4234,121.0085,118.3534,0.1882
CZK,2024-07-12,120.0058,120.0184,119.2434,120.8538,0.1588
CZK,2024-07-15,119.6741,119.8996,119.1342,118.8167,0.1713
CZK,2024-07-16,118.7185,119.5868,118.2524,118.0303,0.154
CZK,2024-07-17,118.7853,119.7373,117.7738,119.4815,0.2278
CZK,2024-07-18,119.7909,120.3726,118.9785,119.7851,0.1536
CZK,2024-07-19,120.5727,121.096,120.7505,118.3859,0.1412
CZK,2024-07-22,117.5422,117.2467,117.7793,116.9735,0.191
CZK,2024-07-23,120.6768,121.1311,120.1605,121.3329,0.0252
CZK,2024-07-24,119.6493,118.951,119.1947,117.5562,0.141
CZK,2024-07-25,120.1868,119.828,119.506,120.6935,0.169
CZK,2024-07-26,120.3371,120.3575,120.0611,120.3471,0.1494
CZK,2024-07-29,118.967,118.5458,118.9355,118.5751,0.1132
CZK,2024-07-30,120.4911,120.105,120.3769,121.6575,0.1955
CZK,2024-07-31,120.8554,120.76,120.2632,119.7924,0.1362
CZK,2024-08-01,119.4573,119.3694,119.4382,118.9639,0.1009
CZK,2024-08-02,120.4955,120.6043,120.1948,120.6593,0.1527
CZK,2024-08-05,119.7319,119.7792,118.8227,120.4926,0.1509
CZK,2024-08-06,119.192,119.3326,118.7832,120.692,0.0813
CZK,2024-08-07,120.2988,121.0622,120.8422,120.1177,0.0968
CZK,2024-08-08,120.0696,120.0904,119.9347,119.6585,0.186
CZK,2024-08-09,119.8681,120.1836,119.5878,120.4406,0.1369
CZK,2024-08-12,121.3398,120.9225,122.0028,119.5312,0.046
CZK,2024-08-13,120.3122,120.7879,119.5084,119.2556,0.1873
CZK,2024-08-14,119.6959,119.9792,119.1831,118.9396,0.2794
CZK,2024-08-15,120.971,120.9051,121.3163,120.8831,0.1591
CZK,2024-08-16,120.7047,120.3203,120.3619,119.1757,0.1718
CZK,2024-08-19,119.5316,120.6999,120.1046,120.9022,0.0648
CZK,2024-08-20,118.3119,117.6733,117.9867,117.1382,0.0826
CZK,2024-08-21,119.8418,120.2677,119.6219,119.6796,0.2414
CZK,2024-08-22,119.7849,120.3878,119.5134,118.687,0.1775
CZK,2024-08-23,118.9833,119.1378,118.6306,117.0419,0.0695
CZK,2024-08-26,120.5485,120.4167,120.6567,120.715,0.1307
CZK,2024-08-27,120.0567,120.2311,119.7574,119.3548,0.1597
CZK,2024-08-28,120.7442,120.6603,120.0865,120.6926,0.1867
CZK,2024-08-29,119.7678,119.9511,119.393,120.9814,0.1618
CZK,2024-08-30,120.1176,120.1334,119.1322,120.7579,0.1539
CZK,2024-09-02,119.5164,120.2054,119.6195,117.7335,0.1536
CZK,2024-09-03,120.8291,121.8247,120.6827,120.8727,0.176
CZK,2024-09-04,119.3747,119.8329,119.2174,120.3861,0.1861
CZK,2024-09-05,120.4493,120.5466,119.2863,120.9332,0.1624
CZK,2024-09-06,118.8781,119.0296,118.6209,118.0905,0.1354
CZK,2024-09-09,119.4733,119.7012,120.1546,119.338,0.1311
CZK,2024-09-10,119.6182,120.3358,118.392,120.2966,0.0883
CZK,2024-09-11,119.2937,119.7916,118.852,120.281,0.1451
CZK,2024-09-12,119.2756,120.3518,119.0462,118.2589,0.2238
CZK,2024-09-13,118.143,116.5955,117.5583,119.0537,0.1707
CZK,2024-09-16,118.3366,118.5072,118.2757,117.7993,0.2206
CZK,2024-09-17,118.5924,118.9505,117.7954,118.9738,0.2121
CZK,2024-09-18,120.2028,120.6175,119.8194,120.8162,0.1307
CZK,2024-09-19,118.3372,119.0142,117.5563,118.5892,0.1226
CZK,2024-09-20,118.0814,118.3243,118.5558,116.5924,0.149
CZK,2024-09-23,118.8753,119.248,118.755,118.2687,0.0648
CZK,2024-09-24,118.7862,118.5781,119.1988,118.4571,0.0926
CZK,2024-09-25,119.4753,119.7955,119.6884,119.9007,0.0819
CZK,2024-09-26,118.5269,118.6703,117.9834,119.3943,0.2306
CZK,2024-09-27,119.2625,119.3987,119.5788,118.0087,0.1614
CZK,2024-09-30,118.8632,119.6794,119.3944,119.3496,0.0997
CZK,2024-10-01,118.8186,119.2882,118.9566,118.3028,0.1094
CZK,2024-10-02,121.4241,121.3154,121.1983,121.2222,0.1611
CZK,2024-10-03,119.0243,119.1239,118.6274,118.1613,0.2045
CZK,2024-10-04,120.8246,121.3278,120.5896,117.834,0.1712
CZK,2024-10-07,119.2477,119.3246,119.9964,119.7413,0.0776
CZK,2024-10-08,119.7575,120.4098,119.7922,120.9736,0.1127
CZK,2024-10-09,120.2395,119.7871,119.5239,121.1155,0.1734
CZK,2024-10-10,119.2458,118.7448,119.2411,120.3561,0.1565
CZK,2024-10-11,118.086,117.7237,117.2595,118.574,0.0883
CZK,2024-10-14,117.8732,117.7607,118.5989,117.7174,0.2726
RUB,2024-01-01,131.9347,132.0417,131.0787,132.6838,0.1426
RUB,2024-01-02,133.3853,133.0073,133.3191,133.6287,0.2053
RUB,2024-01-03,132.9115,133.0166,133.1861,133.1368,0.1892
RUB,2024-01-04,134.1613,133.7762,133.8879,133.484,0.2006
RUB,2024-01-05,133.3703,132.8106,133.2802,133.8288,0.1622
RUB,2024-01-08,133.0199,132.9272,133.3136,132.6251,0.1072
RUB,2024-01-09,134.5017,134.2512,134.2406,134.556,0.1973
RUB,2024-01-10,134.621,135.169,134.2446,133.5724,0.0966
RUB,2024-01-11,132.686,133.2619,132.4493,133.5546,0.2001
RUB,2024-01-12,132.8057,133.0217,132.6122,132.4779,0.1233
RUB,2024-01-15,134.7164,134.9424,134.5098,133.9136,0.1838
RUB,2024-01-16,132.5265,132.954,132.0854,132.114,0.1659
RUB,2024-01-17,133.7173,133.8976,133.5108,133.7791,0.1565
RUB,2024-01-18,133.5919,133.24,133.468,133.8568,0.1549
RUB,2024-01-19,134.4854,134.9954,134.7206,134.3188,0.1344
RUB,2024-01-22,133.5273,133.7258,133.0215,133.7046,0.2115
RUB,2024-01-23,133.7727,133.5574,133.8063,134.3764,0.0693
RUB,2024-01-24,132.1858,132.3911,131.5103,133.4928,0.1391
RUB,2024-01-25,134.5925,134.8286,135.1582,134.5844,0.1191
RUB,2024-01-26,134.4499,134.637,134.8888,132.9502,0.149
RUB,2024-01-29,131.1114,131.0523,130.7959,130.0544,0.1997
RUB,2024-01-30,134.7227,134.4143,134.6717,135.7173,0.1499
RUB,2024-01-31,132.1372,132.2655,132.3636,133.2454,0.1803
RUB,2024-02-01,133.2179,133.489,133.672,132.4641,0.2277
RUB,2024-02-02,133.5852,134.2502,133.2692,134.8994,0.0501
RUB,2024-02-05,133.3434,134.3658,132.6653,134.6688,0.1497
RUB,2024-02-06,132.9945,132.681,133.343,133.8016,0.1757
RUB,2024-02-07,133.4651,133.9192,133.1938,134.4273,0.1976
RUB,2024-02-08,132.4658,132.8026,133.1002,132.5988,0.1802
RUB,2024-02-09,132.2179,132.2097,132.0132,132.4518,0.1361
RUB,2024-02-12,132.3594,132.5324,132.9855,132.1267,0.1279
RUB,2024-02-13,133.3974,133.3177,133.9512,133.031,0.1965
RUB,2024-02-14,134.7931,136.2128,133.7473,133.5962,0.1296
RUB,2024-02-15,133.5089,133.6661,133.2741,135.9165,0.0959
RUB,2024-02-16,132.8181,133.84,132.9261,133.2117,0.2017
RUB,2024-02-19,134.0181,134.314,133.3488,133.1251,0.1252
RUB,2024-02-20,134.0673,133.2326,133.159,134.3707,0.1577
RUB,2024-02-21,131.9011,131.4578,131.9004,132.7086,0.0462
RUB,2024-02-22,134.32,134.34,134.2317,134.5736,0.1635
RUB,2024-02-23,132.8192,133.3317,133.7789,132.3688,0.1577
RUB,2024-02-26,133.1867,132.4732,132.6077,131.9383,0.1466
RUB,2024-02-27,133.6847,133.8946,132.9002,133.6314,0.1714
RUB,2024-02-28,133.4757,133.9822,132.579,133.6133,0.1891
RUB,2024-02-29,134.987,135.8656,134.9796,136.0234,0.1624
RUB,2024-03-01,134.6489,135.1332,134.311,135.0828,0.1628
RUB,2024-03-04,133.826,133.9466,133.7518,135.5892,0.1739
RUB,2024-03-05,132.9583,133.0196,132.2302,132.2222,0.0759
RUB,2024-03-06,132.1232,131.4587,132.5726,130.9423,0.2193
RUB,2024-03-07,133.4855,133.5038,134.0072,133.3423,0.0631
RUB,2024-03-08,133.1622,134.3945,132.6303,132.9524,0.1849
RUB,2024-03-11,133.0101,132.8098,131.958,131.8678,0.1323
RUB,2024-03-12,133.8377,133.5696,133.3124,133.5311,0.1832
RUB,2024-03-13,134.1176,134.1961,133.0623,133.4523,0.2174
RUB,2024-03-14,134.7066,135.792,134.4196,133.918,0.2538
RUB,2024-03-15,133.1969,132.9902,133.0918,132.2153,0.1763
RUB,2024-03-18,132.926,132.9822,132.2421,133.5497,0.1508
RUB,2024-03-19,133.7025,133.9086,133.7181,133.7,0.1745
RUB,2024-03-20,133.4055,133.8154,133.6238,132.8016,0.1133
RUB,2024-03-21,132.9665,133.8101,132.4035,131.8896,0.1719
RUB,2024-03-22,133.1411,132.9999,133.6839,134.113,0.0818
RUB,2024-03-25,133.4797,133.2065,132.8918,133.1453,0.1433
RUB,2024-03-26,133.4309,133.7822,133.2244,133.3876,0.1241
RUB,2024-03-27,131.9569,131.5976,131.3977,131.6511,0.1168
RUB,2024-03-28,132.1259,131.4661,132.2775,133.014,0.1221
RUB,2024-03-29,133.9321,133.8306,133.4127,133.5804,0.0884
RUB,2024-04-01,133.2627,134.3797,132.1678,133.7492,0.1431
RUB,2024-04-02,133.8355,134.194,133.6555,134.2765,0.1604
RUB,2024-04-03,133.2157,132.818,133.2457,134.0152,0.1484
RUB,2024-04-04,133.8319,133.8904,134.1617,133.5933,0.0989
